idLocalidad,nombreLocalidad,latitudLocalidad,longitudLocalidad,idDepartamento,GeomLocalidad,GeomTLocalidad,geometry
1216,MATORRALES,"-31,71638528","-63,50002444",232,0x00000000010C178004CD00C04FC073FC690665B73FC0,POINT (-63.50002444 -31.71638527),POINT (-63.50002444 -31.71638527)
1217,EL ARAÐADO,"-31,74972528","-62,88332333",206,0x00000000010C691227BD10714FC080A2CBFEEDBF3FC0,POINT (-62.88332333 -31.74972527),POINT (-62.88332333 -31.74972527)
1218,LAGUNA LARGA,"-31,76638806","-63,81671306",232,0x00000000010CB3FB9F0D8AE84FC093CBDA0132C43FC0,POINT (-63.81671305 -31.76638805),POINT (-63.81671305 -31.76638805)
1219,NONO,"-31,783045","-65,01678056",235,0x00000000010C5E5DBAEE124150C0DC4B1AA375C83FC0,POINT (-65.016780549999993 -31.783045),POINT (-65.016780549999993 -31.783045)
1220,DESPEÐADEROS,"-31,79972889","-64,28341139",233,0x00000000010C831A7C69231250C047442908BBCC3FC0,POINT (-64.28341138 -31.79972888),POINT (-64.28341138 -31.79972888)
1221,LAS VARAS,"-31,79972333","-62,616635",206,0x00000000010CD4484BE5ED4E4FC0BE320CABBACC3FC0,POINT (-62.616635 -31.79972333),POINT (-62.616635 -31.79972333)
1222,MANFREDI,"-31,83306333","-63,75004361",232,0x00000000010C0BC3D36D01E04FC0CCD86DA343D53FC0,POINT (-63.75004361 -31.83306333),POINT (-63.75004361 -31.83306333)
1223,LAS JUNTURAS,"-31,83306222","-63,45002139",232,0x00000000010CE7CCF24C9AB94FC0E36ECE9043D53FC0,POINT (-63.45002138 -31.83306222),POINT (-63.45002138 -31.83306222)
1224,CALCHIN OESTE,"-31,84528722","-63,27807222",232,0x00000000010CBE69D9DE97A34FC073A045BE64D83FC0,POINT (-63.27807222 -31.84528722),POINT (-63.27807222 -31.84528722)
1225,LAS VARILLAS,"-31,86639639","-62,71664389",206,0x00000000010C41BD95FCBA5B4FC009793527CCDD3FC0,POINT (-62.71664388 -31.86639638),POINT (-62.71664388 -31.86639638)
1226,CARRILOBO,"-31,88306472","-63,13334333",232,0x00000000010CB0BEEC6411914FC0C2A68C8710E23FC0,POINT (-63.13334333 -31.88306472),POINT (-63.13334333 -31.88306472)
1227,LOS HORNILLOS,"-31,89974","-64,9834525",249,0x00000000010CD82AC1E2F03E50C02EE7525C55E63FC0,POINT (-64.9834525 -31.89974),POINT (-64.9834525 -31.89974)
1228,ONCATIVO,"-31,91640528","-63,68335972",232,0x00000000010CE066D05478D74FC03488288999EA3FC0,POINT (-63.68335972 -31.91640527),POINT (-63.68335972 -31.91640527)
1229,VILLA SARMIENTO,"-31,92723583","-65,18624056",235,0x00000000010C19DC7B5DEB4B50C08887CD535FED3FC0,POINT (-65.18624055 -31.92723583),POINT (-65.18624055 -31.92723583)
1230,SAN PEDRO,"-31,93306167","-65,21680361",235,0x00000000010CB4A63F1CE04D50C0FAD90221DDEE3FC0,POINT (-65.21680361 -31.93306166),POINT (-65.21680361 -31.93306166)
1231,SAN JOSE,"-31,94973889","-65,31681583",249,0x00000000010C202DE7B5465450C0F556551622F33FC0,POINT (-65.31681583 -31.94973888),POINT (-65.31681583 -31.94973888)
1232,VILLA DOLORES,"-31,94974139","-65,20013861",249,0x00000000010C7B272C12CF4C50C006C2464022F33FC0,POINT (-65.20013861 -31.94974138),POINT (-65.20013861 -31.94974138)
1233,LAS TAPIAS - VILLA DE LAS ROSAS,"-31,94973583","-65,08346778",249,0x00000000010CE29A3389574550C07EB029E321F33FC0,POINT (-65.08346777 -31.94973583),POINT (-65.08346777 -31.94973583)
1234,COLAZO,"-31,94974528","-63,40001056",232,0x00000000010C0927B38B33B34FC0422E8A8122F33FC0,POINT (-63.40001055 -31.94974527),POINT (-63.40001055 -31.94974527)
1235,ALICIA,"-31,94972417","-62,46662583",206,0x00000000010CD0A82B65BA3B4FC0CB6B5F1F21F33FC0,POINT (-62.46662583 -31.94972416),POINT (-62.46662583 -31.94972416)
1236,LOS CERRILLOS,"-31,96639972","-65,45014972",249,0x00000000010C076DC540CF5C50C07843D8F865F73FC0,POINT (-65.45014972 -31.96639972),POINT (-65.45014972 -31.96639972)
1237,SAN AGUSTIN,"-31,96640111","-64,38340972",247,0x00000000010C9617ECC8891850C0A2442A1066F73FC0,POINT (-64.38340972 -31.96640111),POINT (-64.38340972 -31.96640111)
1238,EL FORTIN,"-31,96640111","-62,31661944",206,0x00000000010CF6095EFC86284FC0A2442A1066F73FC0,POINT (-62.31661944 -31.96640111),POINT (-62.31661944 -31.96640111)
1239,VILLA GENERAL BELGRANO,"-31,98307917","-64,56676611",247,0x00000000010C98BB5CE5452450C043946913ABFB3FC0,POINT (-64.56676611 -31.98307916),POINT (-64.56676611 -31.98307916)
1240,POZO DEL MOLLE,"-32,01640639","-62,91666694",232,0x00000000010CEC4FA05755754FC0DBC5B09A190240C0,POINT (-62.91666694 -32.01640638),POINT (-62.91666694 -32.01640638)
1241,CORRALITO,"-32,03307806","-64,183405",254,0x00000000010C103B53E8BC0B50C0947BCBE63B0440C0,POINT (-64.183405 -32.03307805),POINT (-64.183405 -32.03307805)
1242,YACANTO,"-32,04973944","-65,0501325",249,0x00000000010CDFFDF15E354350C0890FAADC5D0640C0,POINT (-65.0501325 -32.04973944),POINT (-65.0501325 -32.04973944)
1243,OLIVA,"-32,04975167","-63,56670306",254,0x00000000010C9025BDB989C84FC0944F2C435E0640C0,POINT (-63.56670305 -32.04975166),POINT (-63.56670305 -32.04975166)
1244,SANTA ROSA DE CALAMUCHITA,"-32,06641806","-64,55010028",247,0x00000000010CEE4AC3D7342350C09B4EFC62800840C0,POINT (-64.55010027 -32.06641805),POINT (-64.55010027 -32.06641805)
1245,LA PLAYOSA,"-32,09974778","-63,03332944",258,0x00000000010CA2659B2344844FC0DDFFF088C40C40C0,POINT (-63.03332944 -32.09974777),POINT (-63.03332944 -32.09974777)
1246,LUYABA,"-32,16641806","-65,050135",249,0x00000000010CA3586E69354350C0671BC92F4D1540C0,POINT (-65.050135 -32.16641805),POINT (-65.050135 -32.16641805)
1247,VILLA ASCASUBI,"-32,1664225","-63,88338361",254,0x00000000010CDF62D1B612F14FC0C7681D554D1540C0,POINT (-63.88338361 -32.1664225),POINT (-63.88338361 -32.1664225)
1248,VILLA RUMIPAL,"-32,18309","-64,48342444",247,0x00000000010CC6F80F6DF01E50C0C11C3D7E6F1740C0,POINT (-64.48342444 -32.18309),POINT (-64.48342444 -32.18309)
1249,VILLA DEL DIQUE,"-32,18308583","-64,46676806",247,0x00000000010C55641987DF1D50C0031B425B6F1740C0,POINT (-64.46676805 -32.18308583),POINT (-64.46676805 -32.18308583)
1250,EMBALSE,"-32,18308417","-64,40008917",247,0x00000000010CC86B900F9B1950C0CDCE3F4D6F1740C0,POINT (-64.40008916 -32.18308416),POINT (-64.40008916 -32.18308416)
1251,RIO TERCERO,"-32,18309194","-64,1000725",254,0x00000000010CA7AE7C96670650C0083B838E6F1740C0,POINT (-64.1000725 -32.18309194),POINT (-64.1000725 -32.18309194)
1252,JAMES CRAIK,"-32,18310139","-63,46669694",254,0x00000000010CBD38AFB9BCBB4FC0EA79B3DD6F1740C0,POINT (-63.46669694 -32.18310138),POINT (-63.46669694 -32.18310138)
1253,ALMAFUERTE,"-32,19975944","-64,2500775",254,0x00000000010CCAFD0E45011050C003EFA2B7911940C0,POINT (-64.2500775 -32.19975944),POINT (-64.2500775 -32.19975944)
1254,LA PAZ,"-32,21641778","-65,05013278",249,0x00000000010CE8E61360354350C02D36D693B31B40C0,POINT (-65.05013277 -32.21641777),POINT (-65.05013277 -32.21641777)
1255,SAN ANTONIO DE LITIN,"-32,21642278","-62,61663639",257,0x00000000010CDACFDEF0ED4E4FC03FA1C7BDB31B40C0,POINT (-62.61663638 -32.21642277),POINT (-62.61663638 -32.21642277)
1256,TANCACHA,"-32,24976222","-63,98339194",254,0x00000000010C99B97EC9DFFD4FC093565B35F81F40C0,POINT (-63.98339194 -32.24976222),POINT (-63.98339194 -32.24976222)
1257,PAMPAYASTA SUR,"-32,26643","-63,66669639",254,0x00000000010C153B964E56D54FC02E56D4601A2240C0,POINT (-63.66669638 -32.26643),POINT (-63.66669638 -32.26643)
1258,LA CRUZ,"-32,299755","-64,48342194",247,0x00000000010C029E9362F01E50C0FFE7305F5E2640C0,POINT (-64.48342194 -32.299755),POINT (-64.48342194 -32.299755)
1259,TIO PUJIO,"-32,29976917","-63,36669444",258,0x00000000010C68B6E9D7EFAE4FC05246F9D55E2640C0,POINT (-63.36669444 -32.29976916),POINT (-63.36669444 -32.29976916)
1260,CINTRA,"-32,31643389","-62,63331278",257,0x00000000010C04A5916410514FC023F9C6E7802840C0,POINT (-62.63331277 -32.31643388),POINT (-62.63331277 -32.31643388)
1261,LOS CONDORES,"-32,33309722","-64,26674361",247,0x00000000010C7D57CA53121150C0EE2401EEA22A40C0,POINT (-64.26674361 -32.33309722),POINT (-64.26674361 -32.33309722)
1262,ALTO ALEGRE,"-32,34975667","-62,86664583",257,0x00000000010C4B882440EE6E4FC00C2184D3C42C40C0,POINT (-62.86664583 -32.34975666),POINT (-62.86664583 -32.34975666)
1263,VILLA MARIA,"-32,416445","-63,25001139",258,0x00000000010C295D765F00A04FC097CADB114E3540C0,POINT (-63.25001138 -32.416445),POINT (-63.25001138 -32.416445)
1264,SAIRA,"-32,41643694","-62,11660167",262,0x00000000010CFE2D9ECDEC0E4FC0BA123FCE4D3540C0,POINT (-62.11660166 -32.41643694),POINT (-62.11660166 -32.41643694)
1265,HERNANDO,"-32,4331075","-63,73337528",254,0x00000000010C2F2CA83DDFDD4FC07F130A11703740C0,POINT (-63.73337527 -32.4331075),POINT (-63.73337527 -32.4331075)
1266,VILLA NUEVA,"-32,43310944","-63,250015",258,0x00000000010C3541D47D00A04FC0C7315021703740C0,POINT (-63.250015 -32.43310944),POINT (-63.250015 -32.43310944)
1267,BERROTARAN,"-32,44977167","-64,38342056",265,0x00000000010C51B758F6891850C00F2F251E923940C0,POINT (-64.38342055 -32.44977166),POINT (-64.38342055 -32.44977166)
1268,ARROYO CABRAL,"-32,49978528","-63,40002222",258,0x00000000010C624998ED33B34FC015D6B6F6F83F40C0,POINT (-63.40002222 -32.49978527),POINT (-63.40002222 -32.49978527)
1269,RIO DE LOS SAUCES,"-32,53311833","-64,60009583",247,0x00000000010C391457F8672650C0C31FB0383D4440C0,POINT (-64.60009583 -32.53311833),POINT (-64.60009583 -32.53311833)
1270,BALLESTEROS,"-32,54979056","-62,98332722",257,0x00000000010C539595AADD7D4FC02EF367895F4640C0,POINT (-62.98332722 -32.54979055),POINT (-62.98332722 -32.54979055)
1271,ELENA,"-32,5664525","-64,38340944",265,0x00000000010CC571BFC7891850C0641EF983814840C0,POINT (-64.38340944 -32.5664525),POINT (-64.38340944 -32.5664525)
1272,MORRISON,"-32,59979056","-62,83331722",257,0x00000000010CFC8B7F23AA6A4FC09559CEEFC54C40C0,POINT (-62.83331722 -32.59979055),POINT (-62.83331722 -32.59979055)
1273,DALMACIO VELEZ SARSFIELD,"-32,63311861","-63,58337306",254,0x00000000010C138FD5F7ABCA4FC03038D6070A5140C0,POINT (-63.58337305 -32.63311861),POINT (-63.58337305 -32.63311861)
1274,BELL VILLE,"-32,63311861","-62,68331694",257,0x00000000010C280DF3ED76574FC03038D6070A5140C0,POINT (-62.68331694 -32.63311861),POINT (-62.68331694 -32.63311861)
1275,SAN MARCOS,"-32,63313111","-62,48330417",257,0x00000000010C429C24E9DC3D4FC0DDC3B1700A5140C0,POINT (-62.48330416 -32.63313111),POINT (-62.48330416 -32.63313111)
1276,AUSONIA,"-32,66646139","-63,25001222",258,0x00000000010C0C40826600A04FC0D292439B4E5540C0,POINT (-63.25001222 -32.66646138),POINT (-63.25001222 -32.66646138)
1277,LEONES,"-32,66646222","-62,29995694",262,0x00000000010C0EC12FFD64264FC0B4754FA24E5540C0,POINT (-62.29995694 -32.66646222),POINT (-62.29995694 -32.66646222)
1278,TICINO,"-32,68313083","-63,43335806",258,0x00000000010CAB1ACE4678B74FC0A3DEBED4705740C0,POINT (-63.43335805 -32.68313083),POINT (-63.43335805 -32.68313083)
1279,GENERAL ROCA,"-32,73313694","-61,93326778",262,0x00000000010CCA477B5175F74EC00F65666ED75D40C0,POINT (-61.93326777 -32.73313694),POINT (-61.93326777 -32.73313694)
1280,PASCO,"-32,74980194","-63,35001361",258,0x00000000010C6D0DF83ECDAC4FC080638D82F95F40C0,POINT (-63.35001361 -32.74980194),POINT (-63.35001361 -32.74980194)
1281,ALCIRA,"-32,76646806","-64,33340583",265,0x00000000010C54096885561550C0E61604A01B6240C0,POINT (-64.33340583 -32.76646805),POINT (-64.33340583 -32.76646805)
1282,IDIAZABAL,"-32,79979917","-63,03333194",257,0x00000000010C2A1B943844844FC0BDC8A1D15F6640C0,POINT (-63.03333194 -32.79979916),POINT (-63.03333194 -32.79979916)
1283,GENERAL CABRERA,"-32,81647028","-63,88338472",276,0x00000000010CD31721C012F14FC035E70919826840C0,POINT (-63.88338472 -32.81647027),POINT (-63.88338472 -32.81647027)
1284,LA LAGUNA,"-32,81647","-63,250015",258,0x00000000010C3541D47D00A04FC02315C616826840C0,POINT (-63.250015 -32.81647),POINT (-63.250015 -32.81647)
1285,ORDOÑEZ,"-32,83314972","-62,866665",257,0x00000000010C3ECBF3E0EE6E4FC0290968A6A46A40C0,POINT (-62.866665 -32.83314972),POINT (-62.866665 -32.83314972)
1286,CORONEL BAIGORRIA,"-32,84980472","-64,35008528",265,0x00000000010C865D0CCC671650C07731AC66C66C40C0,POINT (-64.35008527 -32.84980472),POINT (-64.35008527 -32.84980472)
1287,JUSTINIANO POSSE,"-32,89980667","-62,68331167",257,0x00000000010C7656A8C176574FC025B658DD2C7340C0,POINT (-62.68331166 -32.89980666),POINT (-62.68331166 -32.89980666)
1288,CARNERILLO,"-32,91647806","-64,01672806",276,0x00000000010C41EB8612120150C03D201A274F7540C0,POINT (-64.01672805 -32.91647805),POINT (-64.01672805 -32.91647805)
1289,MONTE BUEY,"-32,9164725","-62,46662306",262,0x00000000010CA7A7D94DBA3B4FC078978BF84E7540C0,POINT (-62.46662305 -32.9164725),POINT (-62.46662305 -32.9164725)
1290,ETRURIA,"-32,93315778","-63,25001139",258,0x00000000010C295D765F00A04FC04314BCB6717740C0,POINT (-63.25001138 -32.93315777),POINT (-63.25001138 -32.93315777)
1291,INRIVILLE,"-32,93314361","-62,21660389",262,0x00000000010CB3640AADB91B4FC0F0B5F33F717740C0,POINT (-62.21660388 -32.93314361),POINT (-62.21660388 -32.93314361)
1292,LOS SURGENTES,"-32,98314972","-62,01660222",262,0x00000000010C73F8830520024FC05C3C9BD9D77D40C0,POINT (-62.01660222 -32.98314972),POINT (-62.01660222 -32.98314972)
1293,CRUZ ALTA,"-33,01648639","-61,81659111",262,0x00000000010CC1D3B70E86E84EC0F876C7391C8240C0,POINT (-61.81659111 -33.01648638),POINT (-61.81659111 -33.01648638)
1294,CHARRAS,"-33,03316028","-64,05007056",276,0x00000000010C89AF1B5B340350C0999681983E8440C0,POINT (-64.05007055 -33.03316027),POINT (-64.05007055 -33.03316027)
1295,BENGOLEA,"-33,03315583","-63,66670528",276,0x00000000010C455C299956D54FC0C8C242733E8440C0,POINT (-63.66670527 -33.03315583),POINT (-63.66670527 -33.03315583)
1296,UCACHA,"-33,04981333","-63,50002583",276,0x00000000010CAC80ADD800C04FC09FA07F48608640C0,POINT (-63.50002583 -33.04981333),POINT (-63.50002583 -33.04981333)
1297,LAS HIGUERAS,"-33,09982083","-64,30009194",265,0x00000000010CF705D3B4341350C0A027D0EDC68C40C0,POINT (-64.30009194 -33.09982083),POINT (-64.30009194 -33.09982083)
1298,CHAZON,"-33,09982361","-63,28334833",258,0x00000000010CF55C11C244A44FC0CA282205C78C40C0,POINT (-63.28334833 -33.09982361),POINT (-63.28334833 -33.09982361)
1299,GENERAL BALDISSERA,"-33,11650361","-62,31662639",262,0x00000000010C5093953687284FC071681D97E98E40C0,POINT (-62.31662638 -33.11650361),POINT (-62.31662638 -33.11650361)
1300,CAMILO ALDAO,"-33,11649722","-62,09993139",262,0x00000000010CDA782C8DCA0C4FC0CAFC8261E98E40C0,POINT (-62.09993138 -33.11649722),POINT (-62.09993138 -33.11649722)
1301,RIO CUARTO,"-33,13316083","-64,35008889",265,0x00000000010CC59230DB671650C0A7FA006A0B9140C0,POINT (-64.35008888 -33.13316083),POINT (-64.35008888 -33.13316083)
1302,PASCANAS,"-33,14983167","-63,03333528",257,0x00000000010C073A835444844FC07DCD0FAF2D9340C0,POINT (-63.03333527 -33.14983166),POINT (-63.03333527 -33.14983166)
1303,LABORDE,"-33,14983583","-62,84998111",257,0x00000000010C7AD5562ECC6C4FC03CCF0AD22D9340C0,POINT (-62.84998111 -33.14983583),POINT (-62.84998111 -33.14983583)
1304,ACHIRAS,"-33,18317083","-64,98345278",265,0x00000000010CE113E3E3F03E50C031374A24729740C0,POINT (-64.98345277 -33.18317083),POINT (-64.98345277 -33.18317083)
1305,SANTA EUFEMIA,"-33,18316417","-63,26668528",276,0x00000000010CCB7C30BE22A24FC0E97F56EC719740C0,POINT (-63.26668527 -33.18316416),POINT (-63.26668527 -33.18316416)
1306,WENCESLAO ESCALANTE,"-33,18316194","-62,78331472",257,0x00000000010C0D7020A843644FC00116B7D9719740C0,POINT (-62.78331472 -33.18316194),POINT (-62.78331472 -33.18316194)
1307,MONTE MAIZ,"-33,19983","-62,59996694",257,0x00000000010C98FD78B7CB4C4FC03D618907949940C0,POINT (-62.59996694 -33.19983),POINT (-62.59996694 -33.19983)
1308,SANTA CATALINA,"-33,21650556","-64,43341778",265,0x00000000010CF0E9E21DBD1B50C085533074B69B40C0,POINT (-64.43341777 -33.21650555),POINT (-64.43341777 -33.21650555)
1309,VILLA REDUCCION,"-33,21650583","-63,86671361",276,0x00000000010C5BF9B878F0EE4FC0269F8976B69B40C0,POINT (-63.86671361 -33.21650583),POINT (-63.86671361 -33.21650583)
1310,ISLA VERDE,"-33,24984","-62,41661944",262,0x00000000010CC3D62AC953354FC0C79DD2C1FA9F40C0,POINT (-62.41661944 -33.24984),POINT (-62.41661944 -33.24984)
1311,LAS ACEQUIAS,"-33,26650611","-63,98339556",265,0x00000000010C1624C7E7DFFD4FC02D5149DF1CA240C0,POINT (-63.98339555 -33.26650611),POINT (-63.98339555 -33.26650611)
1312,LAS VERTIENTES,"-33,28317389","-64,58342306",265,0x00000000010CE2DEA1CD562550C039D7AC0A3FA440C0,POINT (-64.58342305 -33.28317388),POINT (-64.58342305 -33.28317388)
1313,CORRAL DE BUSTOS,"-33,29984556","-62,18326833",262,0x00000000010C0BDF2D5675174FC0F28CC75661A640C0,POINT (-62.18326833 -33.29984555),POINT (-62.18326833 -33.29984555)
1314,ALEJANDRO ROCA,"-33,36652306","-63,71669667",276,0x00000000010C1CED55B7BCDB4FC0767D303AEAAE40C0,POINT (-63.71669666 -33.36652305),POINT (-63.71669666 -33.36652305)
1315,SAMPACHO,"-33,3831725","-64,73344556",265,0x00000000010C64A99AC5F02E50C0001DE6CB0BB140C0,POINT (-64.73344555 -33.3831725),POINT (-64.73344555 -33.3831725)
1316,LA CARLOTA,"-33,43319056","-63,30001917",276,0x00000000010CCB2F200767A64FC0D797B6C972B740C0,POINT (-63.30001916 -33.43319055),POINT (-63.30001916 -33.43319055)
1317,GUATIMOZIN,"-33,46652833","-62,43329778",262,0x00000000010C35CA234D76374FC0F6004833B7BB40C0,POINT (-62.43329777 -33.46652833),POINT (-62.43329777 -33.46652833)
1318,CAVANAGH,"-33,46651778","-62,33329833",262,0x00000000010CA9940985A92A4FC09193B2DAB6BB40C0,POINT (-62.33329833 -33.46651777),POINT (-62.33329833 -33.46651777)
1319,SAN BASILIO,"-33,49986139","-64,30009056",265,0x00000000010CAC85FEAE341350C014D12B75FBBF40C0,POINT (-64.30009055 -33.49986138),POINT (-64.30009055 -33.49986138)
1320,BULNES,"-33,51651972","-64,68343278",265,0x00000000010C8A0ACD5CBD2B50C0CD9174511DC240C0,POINT (-64.68343277 -33.51651972),POINT (-64.68343277 -33.51651972)
1321,CANALS,"-33,56653028","-62,88332972",257,0x00000000010C0F7EC1F210714FC00AEC5A1084C840C0,POINT (-62.88332972 -33.56653027),POINT (-62.88332972 -33.56653027)
1322,BENJAMIN GOULD,"-33,58319361","-62,73330806",257,0x00000000010C5F52C609DD5D4FC0D5179516A6CA40C0,POINT (-62.73330805 -33.58319361),POINT (-62.73330805 -33.58319361)
1323,ALEJO LEDESMA,"-33,59986417","-62,61665",262,0x00000000010C098A1F63EE4E4FC00B9F4A59C8CC40C0,POINT (-62.61665 -33.59986416),POINT (-62.61665 -33.59986416)
1324,ADELIA MARIA,"-33,61651694","-64,03339639",265,0x00000000010CE8F9912A230250C0705DEF06EACE40C0,POINT (-64.03339638 -33.61651694),POINT (-64.03339638 -33.61651694)
1325,CORONEL MOLDES,"-33,63320917","-64,60009194",265,0x00000000010C2A3906E8672650C023DD6CFF0CD140C0,POINT (-64.60009194 -33.63320916),POINT (-64.60009194 -33.63320916)
1326,ARIAS,"-33,64177306","-62,40173389",262,0x00000000010CC9250A046C334FC0229A8A9E25D240C0,POINT (-62.40173388 -33.64177305),POINT (-62.40173388 -33.64177305)
1327,HUANCHILLAS,"-33,66654806","-63,65002972",276,0x00000000010CFD69822C34D34FC036FB4D7251D540C0,POINT (-63.65002972 -33.66654805),POINT (-63.65002972 -33.66654805)
1328,VIAMONTE,"-33,74989028","-63,10000583",257,0x00000000010C32A1B4FDCC8C4FC08B9E8467FCDF40C0,POINT (-63.10000583 -33.74989027),POINT (-63.10000583 -33.74989027)
1329,WASHINGTON,"-33,88322444","-64,7001025",265,0x00000000010C4356B77ACE2C50C0F9699A7F0DF140C0,POINT (-64.7001025 -33.88322444),POINT (-64.7001025 -33.88322444)
1330,VICUÑA MACKENNA,"-33,91655694","-64,38342528",265,0x00000000010C0AC7240A8A1850C0651CE1BC51F540C0,POINT (-64.38342527 -33.91655694),POINT (-64.38342527 -33.91655694)
1331,LA CAUTIVA,"-33,96655611","-64,08339833",265,0x00000000010C06F9F265560550C07819511CB8FB40C0,POINT (-64.08339833 -33.96655611),POINT (-64.08339833 -33.96655611)
1332,LA CESIRA,"-33,96822111","-62,97555694",302,0x00000000010CC957C00CDF7C4FC0985F59ABEEFB40C0,POINT (-62.97555694 -33.96822111),POINT (-62.97555694 -33.96822111)
1333,GENERAL LEVALLE,"-34,01656389","-63,91672111",302,0x00000000010C5C80091E57F54FC08B72E5C31E0241C0,POINT (-63.91672111 -34.01656388),POINT (-63.91672111 -34.01656388)
1334,LABOULAYE,"-34,11656611","-63,38334611",302,0x00000000010CD9BF3E7C11B14FC0CF2267A3EB0E41C0,POINT (-63.38334611 -34.11656611),POINT (-63.38334611 -34.11656611)
1335,VILLA VALERIA,"-34,33324778","-64,93345861",304,0x00000000010CA8872EC9BD3B50C0B6CEE8DCA72A41C0,POINT (-64.93345861 -34.33324777),POINT (-64.93345861 -34.33324777)
1336,MELO,"-34,34992139","-63,43335889",302,0x00000000010CFE83C44D78B74FC0B6A24939CA2C41C0,POINT (-63.43335888 -34.34992138),POINT (-63.43335888 -34.34992138)
1337,SERRANO,"-34,46660778","-63,533365",302,0x00000000010C60EAE74D45C44FC0D11AACCDB93B41C0,POINT (-63.533365 -34.46660777),POINT (-63.533365 -34.46660777)
1338,HIPOLITO BOUCHARD,"-34,71661639","-63,50003167",304,0x00000000010C1155950901C04FC05FF0E515BA5B41C0,POINT (-63.50003166 -34.71661638),POINT (-63.50003166 -34.71661638)
1339,ITALO,"-34,78329417","-63,7667175",304,0x00000000010CACE28DCC23E24FC0842CA8FB426441C0,POINT (-63.7667175 -34.78329416),POINT (-63.7667175 -34.78329416)
1340,VILLA HUIDOBRO,"-34,83329778","-64,60009472",304,0x00000000010CBF39AFF3672650C068FD5680A96A41C0,POINT (-64.60009472 -34.83329777),POINT (-64.60009472 -34.83329777)
1341,HUINCA RENANCO,"-34,83329556","-64,3667525",304,0x00000000010C7B4E7ADF781750C08093B76DA96A41C0,POINT (-64.3667525 -34.83329555),POINT (-64.3667525 -34.83329555)
1342,VILLA PARQUE SANTA ANA,"-31,58748333","-64,38341583",233,0x00000000010C99A78CE2891850C0914BB94E65963FC0,POINT (-64.38341583 -31.58748333),POINT (-64.38341583 -31.58748333)
1343,EL DIQUECITO,"-31,34969111","-64,41675278",220,0x00000000010CB76ACF13AC1A50C0E526495B85593FC0,POINT (-64.41675277 -31.34969111),POINT (-64.41675277 -31.34969111)
1344,LA CALERA,"-31,33302333","-64,35008389",220,0x00000000010C3CDD37C6671650C0AF27570441553FC0,POINT (-64.35008388 -31.33302333),POINT (-64.35008388 -31.33302333)
1345,DUMESNIL,"-31,31635222","-64,33340667",220,0x00000000010CFD3DE388561550C0C0EA8675FC503FC0,POINT (-64.33340666 -31.31635222),POINT (-64.33340666 -31.31635222)
